1047	MIDI CC 2|15
1048	MIDI CC 2|16
1049	MIDI CC 2|17
1050	MIDI CC 2|18
1051	MIDI CC 2|19
1052	MIDI CC 2|20
1053	MIDI CC 2|21
1054	MIDI CC 2|22
1055	MIDI CC 2|23
1056	MIDI CC 2|24
1057	MIDI CC 2|25
1058	MIDI CC 2|26
1059	MIDI CC 2|27
1060	MIDI CC 2|28
1061	MIDI CC 2|29
1062	MIDI CC 2|30
1063	MIDI CC 2|31
1064	MIDI CC 2|32
1065	MIDI CC 2|33
1066	MIDI CC 2|34
1067	MIDI CC 2|35
1068	MIDI CC 2|36
1069	MIDI CC 2|37
1070	MIDI CC 2|38
1071	MIDI CC 2|39
1072	MIDI CC 2|40
1073	MIDI CC 2|41
1074	MIDI CC 2|42
1075	MIDI CC 2|43
1076	MIDI CC 2|44
1077	MIDI CC 2|45
1078	MIDI CC 2|46
1079	MIDI CC 2|47
1080	MIDI CC 2|48
1081	MIDI CC 2|49
1082	MIDI CC 2|50
1083	MIDI CC 2|51
1084	MIDI CC 2|52
1085	MIDI CC 2|53
1086	MIDI CC 2|54
1087	MIDI CC 2|55
1088	MIDI CC 2|56
1089	MIDI CC 2|57
1090	MIDI CC 2|58
1091	MIDI CC 2|59
1092	MIDI CC 2|60
1093	MIDI CC 2|61
1094	MIDI CC 2|62
1095	MIDI CC 2|63
1096	MIDI CC 2|64
1097	MIDI CC 2|65
1098	MIDI CC 2|66
1099	MIDI CC 2|67
1100	MIDI CC 2|68
1101	MIDI CC 2|69
1102	MIDI CC 2|70
1103	MIDI CC 2|71
1104	MIDI CC 2|72
1105	MIDI CC 2|73
1106	MIDI CC 2|74
1107	MIDI CC 2|75
1108	MIDI CC 2|76
1109	MIDI CC 2|77
1110	MIDI CC 2|78
1111	MIDI CC 2|79
1112	MIDI CC 2|80
1113	MIDI CC 2|81
1114	MIDI CC 2|82
1115	MIDI CC 2|83
1116	MIDI CC 2|84
1117	MIDI CC 2|85
1118	MIDI CC 2|86
1119	MIDI CC 2|87
1120	MIDI CC 2|88
1121	MIDI CC 2|89
1122	MIDI CC 2|90
1123	MIDI CC 2|91
1124	MIDI CC 2|92
1125	MIDI CC 2|93
1126	MIDI CC 2|94
1127	MIDI CC 2|95
1128	MIDI CC 2|96
1129	MIDI CC 2|97
1130	MIDI CC 2|98
1131	MIDI CC 2|99
1132	MIDI CC 2|100
1133	MIDI CC 2|101
1134	MIDI CC 2|102
1135	MIDI CC 2|103
1136	MIDI CC 2|104
1137	MIDI CC 2|105
1138	MIDI CC 2|106
1139	MIDI CC 2|107
1140	MIDI CC 2|108
1141	MIDI CC 2|109
1142	MIDI CC 2|110
1143	MIDI CC 2|111
1144	MIDI CC 2|112
1145	MIDI CC 2|113
1146	MIDI CC 2|114
1147	MIDI CC 2|115
1148	MIDI CC 2|116
1149	MIDI CC 2|117
1150	MIDI CC 2|118
1151	MIDI CC 2|119
1152	MIDI CC 2|120
1153	MIDI CC 2|121
1154	MIDI CC 2|122
1155	MIDI CC 2|123
1156	MIDI CC 2|124
1157	MIDI CC 2|125
1158	MIDI CC 2|126
1159	MIDI CC 2|127
1160	MIDI CC 2|128
1161	MIDI CC 2|129
1162	MIDI CC 3|0
1163	MIDI CC 3|1
1164	MIDI CC 3|2
1165	MIDI CC 3|3
1166	MIDI CC 3|4
1167	MIDI CC 3|5
1168	MIDI CC 3|6
1169	MIDI CC 3|7
1170	MIDI CC 3|8
1171	MIDI CC 3|9
1172	MIDI CC 3|10
1173	MIDI CC 3|11
1174	MIDI CC 3|12
1175	MIDI CC 3|13
1176	MIDI CC 3|14
1177	MIDI CC 3|15
1178	MIDI CC 3|16
1179	MIDI CC 3|17
1180	MIDI CC 3|18
1181	MIDI CC 3|19
1182	MIDI CC 3|20
1183	MIDI CC 3|21
1184	MIDI CC 3|22
1185	MIDI CC 3|23
1186	MIDI CC 3|24
1187	MIDI CC 3|25
1188	MIDI CC 3|26
1189	MIDI CC 3|27
1190	MIDI CC 3|28
1191	MIDI CC 3|29
1192	MIDI CC 3|30
1193	MIDI CC 3|31
1194	MIDI CC 3|32
1195	MIDI CC 3|33
1196	MIDI CC 3|34
1197	MIDI CC 3|35
1198	MIDI CC 3|36
1199	MIDI CC 3|37
1200	MIDI CC 3|38
1201	MIDI CC 3|39
1202	MIDI CC 3|40
1203	MIDI CC 3|41
1204	MIDI CC 3|42
1205	MIDI CC 3|43
1206	MIDI CC 3|44
1207	MIDI CC 3|45
1208	MIDI CC 3|46
1209	MIDI CC 3|47
1210	MIDI CC 3|48
1211	MIDI CC 3|49
1212	MIDI CC 3|50
1213	MIDI CC 3|51
1214	MIDI CC 3|52
1215	MIDI CC 3|53
1216	MIDI CC 3|54
1217	MIDI CC 3|55
1218	MIDI CC 3|56
1219	MIDI CC 3|57
1220	MIDI CC 3|58
1221	MIDI CC 3|59
1222	MIDI CC 3|60
1223	MIDI CC 3|61
1224	MIDI CC 3|62
1225	MIDI CC 3|63
1226	MIDI CC 3|64
1227	MIDI CC 3|65
1228	MIDI CC 3|66
1229	MIDI CC 3|67
1230	MIDI CC 3|68
1231	MIDI CC 3|69
1232	MIDI CC 3|70
1233	MIDI CC 3|71
1234	MIDI CC 3|72
1235	MIDI CC 3|73
1236	MIDI CC 3|74
1237	MIDI CC 3|75
1238	MIDI CC 3|76
1239	MIDI CC 3|77
1240	MIDI CC 3|78
1241	MIDI CC 3|79
1242	MIDI CC 3|80
1243	MIDI CC 3|81
1244	MIDI CC 3|82
1245	MIDI CC 3|83
1246	MIDI CC 3|84
1247	MIDI CC 3|85
1248	MIDI CC 3|86
1249	MIDI CC 3|87
1250	MIDI CC 3|88
1251	MIDI CC 3|89
1252	MIDI CC 3|90
1253	MIDI CC 3|91
1254	MIDI CC 3|92
1255	MIDI CC 3|93
1256	MIDI CC 3|94
1257	MIDI CC 3|95
1258	MIDI CC 3|96
1259	MIDI CC 3|97
1260	MIDI CC 3|98
1261	MIDI CC 3|99
1262	MIDI CC 3|100
1263	MIDI CC 3|101
1264	MIDI CC 3|102
1265	MIDI CC 3|103
1266	MIDI CC 3|104
1267	MIDI CC 3|105
1268	MIDI CC 3|106
1269	MIDI CC 3|107
1270	MIDI CC 3|108
1271	MIDI CC 3|109
1272	MIDI CC 3|110
1273	MIDI CC 3|111
1274	MIDI CC 3|112
1275	MIDI CC 3|113
1276	MIDI CC 3|114
1277	MIDI CC 3|115
1278	MIDI CC 3|116
1279	MIDI CC 3|117
1280	MIDI CC 3|118
1281	MIDI CC 3|119
1282	MIDI CC 3|120
1283	MIDI CC 3|121
1284	MIDI CC 3|122
1285	MIDI CC 3|123
1286	MIDI CC 3|124
1287	MIDI CC 3|125
1288	MIDI CC 3|126
1289	MIDI CC 3|127
1290	MIDI CC 3|128
1291	MIDI CC 3|129
1292	MIDI CC 4|0
1293	MIDI CC 4|1
1294	MIDI CC 4|2
1295	MIDI CC 4|3
1296	MIDI CC 4|4
1297	MIDI CC 4|5
1298	MIDI CC 4|6
1299	MIDI CC 4|7
1300	MIDI CC 4|8
1301	MIDI CC 4|9
1302	MIDI CC 4|10
1303	MIDI CC 4|11
1304	MIDI CC 4|12
1305	MIDI CC 4|13
1306	MIDI CC 4|14
1307	MIDI CC 4|15
1308	MIDI CC 4|16
1309	MIDI CC 4|17
1310	MIDI CC 4|18
1311	MIDI CC 4|19
1312	MIDI CC 4|20
1313	MIDI CC 4|21
1314	MIDI CC 4|22
1315	MIDI CC 4|23
1316	MIDI CC 4|24
1317	MIDI CC 4|25
1318	MIDI CC 4|26
1319	MIDI CC 4|27
1320	MIDI CC 4|28
1321	MIDI CC 4|29
1322	MIDI CC 4|30
1323	MIDI CC 4|31
1324	MIDI CC 4|32
1325	MIDI CC 4|33
1326	MIDI CC 4|34
1327	MIDI CC 4|35
1328	MIDI CC 4|36
1329	MIDI CC 4|37
1330	MIDI CC 4|38
1331	MIDI CC 4|39
1332	MIDI CC 4|40
1333	MIDI CC 4|41
1334	MIDI CC 4|42
1335	MIDI CC 4|43
1336	MIDI CC 4|44
1337	MIDI CC 4|45
1338	MIDI CC 4|46
1339	MIDI CC 4|47
1340	MIDI CC 4|48
1341	MIDI CC 4|49
1342	MIDI CC 4|50
1343	MIDI CC 4|51
1344	MIDI CC 4|52
1345	MIDI CC 4|53
1346	MIDI CC 4|54
1347	MIDI CC 4|55
1348	MIDI CC 4|56
1349	MIDI CC 4|57
1350	MIDI CC 4|58
1351	MIDI CC 4|59
1352	MIDI CC 4|60
1353	MIDI CC 4|61
1354	MIDI CC 4|62
1355	MIDI CC 4|63
1356	MIDI CC 4|64
1357	MIDI CC 4|65
1358	MIDI CC 4|66
1359	MIDI CC 4|67
1360	MIDI CC 4|68
1361	MIDI CC 4|69
1362	MIDI CC 4|70
1363	MIDI CC 4|71
1364	MIDI CC 4|72
1365	MIDI CC 4|73
1366	MIDI CC 4|74
1367	MIDI CC 4|75
1368	MIDI CC 4|76
1369	MIDI CC 4|77
1370	MIDI CC 4|78
1371	MIDI CC 4|79
1372	MIDI CC 4|80
1373	MIDI CC 4|81
1374	MIDI CC 4|82
1375	MIDI CC 4|83
1376	MIDI CC 4|84
1377	MIDI CC 4|85
1378	MIDI CC 4|86
1379	MIDI CC 4|87
1380	MIDI CC 4|88
1381	MIDI CC 4|89
1382	MIDI CC 4|90
1383	MIDI CC 4|91
1384	MIDI CC 4|92
1385	MIDI CC 4|93
1386	MIDI CC 4|94
1387	MIDI CC 4|95
1388	MIDI CC 4|96
1389	MIDI CC 4|97
1390	MIDI CC 4|98
1391	MIDI CC 4|99
1392	MIDI CC 4|100
1393	MIDI CC 4|101
1394	MIDI CC 4|102
1395	MIDI CC 4|103
1396	MIDI CC 4|104
1397	MIDI CC 4|105
1398	MIDI CC 4|106
1399	MIDI CC 4|107
1400	MIDI CC 4|108
1401	MIDI CC 4|109
1402	MIDI CC 4|110
1403	MIDI CC 4|111
1404	MIDI CC 4|112
1405	MIDI CC 4|113
1406	MIDI CC 4|114
1407	MIDI CC 4|115
1408	MIDI CC 4|116
1409	MIDI CC 4|117
1410	MIDI CC 4|118
1411	MIDI CC 4|119
1412	MIDI CC 4|120
1413	MIDI CC 4|121
1414	MIDI CC 4|122
1415	MIDI CC 4|123
1416	MIDI CC 4|124
1417	MIDI CC 4|125
1418	MIDI CC 4|126
1419	MIDI CC 4|127
1420	MIDI CC 4|128
1421	MIDI CC 4|129
1422	MIDI CC 5|0
1423	MIDI CC 5|1
1424	MIDI CC 5|2
1425	MIDI CC 5|3
1426	MIDI CC 5|4
1427	MIDI CC 5|5
1428	MIDI CC 5|6
1429	MIDI CC 5|7
1430	MIDI CC 5|8
1431	MIDI CC 5|9
1432	MIDI CC 5|10
1433	MIDI CC 5|11
1434	MIDI CC 5|12
1435	MIDI CC 5|13
1436	MIDI CC 5|14
1437	MIDI CC 5|15
1438	MIDI CC 5|16
1439	MIDI CC 5|17
1440	MIDI CC 5|18
1441	MIDI CC 5|19
1442	MIDI CC 5|20
1443	MIDI CC 5|21
1444	MIDI CC 5|22
1445	MIDI CC 5|23
1446	MIDI CC 5|24
1447	MIDI CC 5|25
1448	MIDI CC 5|26
1449	MIDI CC 5|27
1450	MIDI CC 5|28
1451	MIDI CC 5|29
1452	MIDI CC 5|30
1453	MIDI CC 5|31
1454	MIDI CC 5|32
1455	MIDI CC 5|33
1456	MIDI CC 5|34
1457	MIDI CC 5|35
1458	MIDI CC 5|36
1459	MIDI CC 5|37
1460	MIDI CC 5|38
1461	MIDI CC 5|39
1462	MIDI CC 5|40
1463	MIDI CC 5|41
1464	MIDI CC 5|42
1465	MIDI CC 5|43
1466	MIDI CC 5|44
1467	MIDI CC 5|45
1468	MIDI CC 5|46
1469	MIDI CC 5|47
1470	MIDI CC 5|48
1471	MIDI CC 5|49
1472	MIDI CC 5|50
1473	MIDI CC 5|51
1474	MIDI CC 5|52
1475	MIDI CC 5|53
1476	MIDI CC 5|54
1477	MIDI CC 5|55
1478	MIDI CC 5|56
1479	MIDI CC 5|57
1480	MIDI CC 5|58
1481	MIDI CC 5|59
1482	MIDI CC 5|60
1483	MIDI CC 5|61
1484	MIDI CC 5|62
1485	MIDI CC 5|63
1486	MIDI CC 5|64
1487	MIDI CC 5|65
1488	MIDI CC 5|66
1489	MIDI CC 5|67
1490	MIDI CC 5|68
1491	MIDI CC 5|69
1492	MIDI CC 5|70
1493	MIDI CC 5|71
1494	MIDI CC 5|72
1495	MIDI CC 5|73
1496	MIDI CC 5|74
1497	MIDI CC 5|75
1498	MIDI CC 5|76
1499	MIDI CC 5|77
1500	MIDI CC 5|78
1501	MIDI CC 5|79
1502	MIDI CC 5|80
1503	MIDI CC 5|81
1504	MIDI CC 5|82
1505	MIDI CC 5|83
1506	MIDI CC 5|84
1507	MIDI CC 5|85
1508	MIDI CC 5|86
1509	MIDI CC 5|87
1510	MIDI CC 5|88
1511	MIDI CC 5|89
1512	MIDI CC 5|90
1513	MIDI CC 5|91
1514	MIDI CC 5|92
1515	MIDI CC 5|93
1516	MIDI CC 5|94
1517	MIDI CC 5|95
1518	MIDI CC 5|96
1519	MIDI CC 5|97
1520	MIDI CC 5|98
1521	MIDI CC 5|99
1522	MIDI CC 5|100
1523	MIDI CC 5|101
1524	MIDI CC 5|102
1525	MIDI CC 5|103
1526	MIDI CC 5|104
1527	MIDI CC 5|105
1528	MIDI CC 5|106
1529	MIDI CC 5|107
1530	MIDI CC 5|108
1531	MIDI CC 5|109
1532	MIDI CC 5|110
1533	MIDI CC 5|111
1534	MIDI CC 5|112
1535	MIDI CC 5|113
1536	MIDI CC 5|114
1537	MIDI CC 5|115
1538	MIDI CC 5|116
1539	MIDI CC 5|117
1540	MIDI CC 5|118
1541	MIDI CC 5|119
1542	MIDI CC 5|120
1543	MIDI CC 5|121
1544	MIDI CC 5|122
1545	MIDI CC 5|123
1546	MIDI CC 5|124
1547	MIDI CC 5|125
1548	MIDI CC 5|126
1549	MIDI CC 5|127
1550	MIDI CC 5|128
1551	MIDI CC 5|129
1552	MIDI CC 6|0
1553	MIDI CC 6|1
1554	MIDI CC 6|2
1555	MIDI CC 6|3
1556	MIDI CC 6|4
1557	MIDI CC 6|5
1558	MIDI CC 6|6
1559	MIDI CC 6|7
1560	MIDI CC 6|8
1561	MIDI CC 6|9
1562	MIDI CC 6|10
1563	MIDI CC 6|11
1564	MIDI CC 6|12
1565	MIDI CC 6|13
1566	MIDI CC 6|14
1567	MIDI CC 6|15
1568	MIDI CC 6|16
1569	MIDI CC 6|17
1570	MIDI CC 6|18
1571	MIDI CC 6|19
1572	MIDI CC 6|20
1573	MIDI CC 6|21
1574	MIDI CC 6|22
1575	MIDI CC 6|23
1576	MIDI CC 6|24
1577	MIDI CC 6|25
1578	MIDI CC 6|26
1579	MIDI CC 6|27
1580	MIDI CC 6|28
1581	MIDI CC 6|29
1582	MIDI CC 6|30
1583	MIDI CC 6|31
1584	MIDI CC 6|32
1585	MIDI CC 6|33
1586	MIDI CC 6|34
1587	MIDI CC 6|35
1588	MIDI CC 6|36
1589	MIDI CC 6|37
1590	MIDI CC 6|38
1591	MIDI CC 6|39
1592	MIDI CC 6|40
1593	MIDI CC 6|41
1594	MIDI CC 6|42
1595	MIDI CC 6|43
1596	MIDI CC 6|44
1597	MIDI CC 6|45
1598	MIDI CC 6|46
1599	MIDI CC 6|47
1600	MIDI CC 6|48
1601	MIDI CC 6|49
1602	MIDI CC 6|50
1603	MIDI CC 6|51
1604	MIDI CC 6|52
1605	MIDI CC 6|53
1606	MIDI CC 6|54
1607	MIDI CC 6|55
1608	MIDI CC 6|56
1609	MIDI CC 6|57
1610	MIDI CC 6|58
1611	MIDI CC 6|59
1612	MIDI CC 6|60
1613	MIDI CC 6|61
1614	MIDI CC 6|62
1615	MIDI CC 6|63
1616	MIDI CC 6|64
1617	MIDI CC 6|65
1618	MIDI CC 6|66
1619	MIDI CC 6|67
1620	MIDI CC 6|68
1621	MIDI CC 6|69
1622	MIDI CC 6|70
1623	MIDI CC 6|71
1624	MIDI CC 6|72
1625	MIDI CC 6|73
1626	MIDI CC 6|74
1627	MIDI CC 6|75
1628	MIDI CC 6|76
1629	MIDI CC 6|77
1630	MIDI CC 6|78
1631	MIDI CC 6|79
1632	MIDI CC 6|80
1633	MIDI CC 6|81
1634	MIDI CC 6|82
1635	MIDI CC 6|83
1636	MIDI CC 6|84
1637	MIDI CC 6|85
1638	MIDI CC 6|86
1639	MIDI CC 6|87
1640	MIDI CC 6|88
1641	MIDI CC 6|89
1642	MIDI CC 6|90
1643	MIDI CC 6|91
1644	MIDI CC 6|92
1645	MIDI CC 6|93
1646	MIDI CC 6|94
1647	MIDI CC 6|95
1648	MIDI CC 6|96
1649	MIDI CC 6|97
1650	MIDI CC 6|98
1651	MIDI CC 6|99
1652	MIDI CC 6|100
1653	MIDI CC 6|101
1654	MIDI CC 6|102
1655	MIDI CC 6|103
1656	MIDI CC 6|104
1657	MIDI CC 6|105
1658	MIDI CC 6|106
1659	MIDI CC 6|107
1660	MIDI CC 6|108
1661	MIDI CC 6|109
1662	MIDI CC 6|110
1663	MIDI CC 6|111
1664	MIDI CC 6|112
1665	MIDI CC 6|113
1666	MIDI CC 6|114
1667	MIDI CC 6|115
1668	MIDI CC 6|116
1669	MIDI CC 6|117
1670	MIDI CC 6|118
1671	MIDI CC 6|119
1672	MIDI CC 6|120
1673	MIDI CC 6|121
1674	MIDI CC 6|122
1675	MIDI CC 6|123
1676	MIDI CC 6|124
1677	MIDI CC 6|125
1678	MIDI CC 6|126
1679	MIDI CC 6|127
1680	MIDI CC 6|128
1681	MIDI CC 6|129
1682	MIDI CC 7|0
1683	MIDI CC 7|1
1684	MIDI CC 7|2
1685	MIDI CC 7|3
1686	MIDI CC 7|4
1687	MIDI CC 7|5
1688	MIDI CC 7|6
1689	MIDI CC 7|7
1690	MIDI CC 7|8
1691	MIDI CC 7|9
1692	MIDI CC 7|10
1693	MIDI CC 7|11
1694	MIDI CC 7|12
1695	MIDI CC 7|13
1696	MIDI CC 7|14
1697	MIDI CC 7|15
1698	MIDI CC 7|16
1699	MIDI CC 7|17
1700	MIDI CC 7|18
1701	MIDI CC 7|19
1702	MIDI CC 7|20
1703	MIDI CC 7|21
1704	MIDI CC 7|22
1705	MIDI CC 7|23
1706	MIDI CC 7|24
1707	MIDI CC 7|25
1708	MIDI CC 7|26
1709	MIDI CC 7|27
1710	MIDI CC 7|28
1711	MIDI CC 7|29
1712	MIDI CC 7|30
1713	MIDI CC 7|31
1714	MIDI CC 7|32
1715	MIDI CC 7|33
1716	MIDI CC 7|34
1717	MIDI CC 7|35
1718	MIDI CC 7|36
1719	MIDI CC 7|37
1720	MIDI CC 7|38
1721	MIDI CC 7|39
1722	MIDI CC 7|40
1723	MIDI CC 7|41
1724	MIDI CC 7|42
1725	MIDI CC 7|43
1726	MIDI CC 7|44
1727	MIDI CC 7|45
1728	MIDI CC 7|46
1729	MIDI CC 7|47
1730	MIDI CC 7|48
1731	MIDI CC 7|49
1732	MIDI CC 7|50
1733	MIDI CC 7|51
1734	MIDI CC 7|52
1735	MIDI CC 7|53
1736	MIDI CC 7|54
1737	MIDI CC 7|55
1738	MIDI CC 7|56
1739	MIDI CC 7|57
1740	MIDI CC 7|58
1741	MIDI CC 7|59
1742	MIDI CC 7|60
1743	MIDI CC 7|61
1744	MIDI CC 7|62
1745	MIDI CC 7|63
1746	MIDI CC 7|64
1747	MIDI CC 7|65
1748	MIDI CC 7|66
1749	MIDI CC 7|67
1750	MIDI CC 7|68
1751	MIDI CC 7|69
1752	MIDI CC 7|70
1753	MIDI CC 7|71
1754	MIDI CC 7|72
1755	MIDI CC 7|73
1756	MIDI CC 7|74
1757	MIDI CC 7|75
1758	MIDI CC 7|76
1759	MIDI CC 7|77
1760	MIDI CC 7|78
1761	MIDI CC 7|79
1762	MIDI CC 7|80
1763	MIDI CC 7|81
1764	MIDI CC 7|82
1765	MIDI CC 7|83
1766	MIDI CC 7|84
1767	MIDI CC 7|85
1768	MIDI CC 7|86
1769	MIDI CC 7|87
1770	MIDI CC 7|88
1771	MIDI CC 7|89
1772	MIDI CC 7|90
1773	MIDI CC 7|91
1774	MIDI CC 7|92
1775	MIDI CC 7|93
1776	MIDI CC 7|94
1777	MIDI CC 7|95
1778	MIDI CC 7|96
1779	MIDI CC 7|97
1780	MIDI CC 7|98
1781	MIDI CC 7|99
1782	MIDI CC 7|100
1783	MIDI CC 7|101
1784	MIDI CC 7|102
1785	MIDI CC 7|103
1786	MIDI CC 7|104
1787	MIDI CC 7|105
1788	MIDI CC 7|106
1789	MIDI CC 7|107
1790	MIDI CC 7|108
1791	MIDI CC 7|109
1792	MIDI CC 7|110
1793	MIDI CC 7|111
1794	MIDI CC 7|112
1795	MIDI CC 7|113
1796	MIDI CC 7|114
1797	MIDI CC 7|115
1798	MIDI CC 7|116
1799	MIDI CC 7|117
1800	MIDI CC 7|118
1801	MIDI CC 7|119
1802	MIDI CC 7|120
1803	MIDI CC 7|121
1804	MIDI CC 7|122
1805	MIDI CC 7|123
1806	MIDI CC 7|124
1807	MIDI CC 7|125
1808	MIDI CC 7|126
1809	MIDI CC 7|127
1810	MIDI CC 7|128
1811	MIDI CC 7|129
1812	MIDI CC 8|0
1813	MIDI CC 8|1
1814	MIDI CC 8|2
1815	MIDI CC 8|3
1816	MIDI CC 8|4
1817	MIDI CC 8|5
1818	MIDI CC 8|6
1819	MIDI CC 8|7
1820	MIDI CC 8|8
1821	MIDI CC 8|9
1822	MIDI CC 8|10
1823	MIDI CC 8|11
1824	MIDI CC 8|12
1825	MIDI CC 8|13
1826	MIDI CC 8|14
1827	MIDI CC 8|15
1828	MIDI CC 8|16
1829	MIDI CC 8|17
1830	MIDI CC 8|18
1831	MIDI CC 8|19
1832	MIDI CC 8|20
1833	MIDI CC 8|21
1834	MIDI CC 8|22
1835	MIDI CC 8|23
1836	MIDI CC 8|24
1837	MIDI CC 8|25
1838	MIDI CC 8|26
1839	MIDI CC 8|27
1840	MIDI CC 8|28
1841	MIDI CC 8|29
1842	MIDI CC 8|30
1843	MIDI CC 8|31
1844	MIDI CC 8|32
1845	MIDI CC 8|33
1846	MIDI CC 8|34
1847	MIDI CC 8|35
1848	MIDI CC 8|36
1849	MIDI CC 8|37
1850	MIDI CC 8|38
1851	MIDI CC 8|39
1852	MIDI CC 8|40
1853	MIDI CC 8|41
1854	MIDI CC 8|42
1855	MIDI CC 8|43
1856	MIDI CC 8|44
1857	MIDI CC 8|45
1858	MIDI CC 8|46
1859	MIDI CC 8|47
1860	MIDI CC 8|48
1861	MIDI CC 8|49
1862	MIDI CC 8|50
1863	MIDI CC 8|51
1864	MIDI CC 8|52
1865	MIDI CC 8|53
1866	MIDI CC 8|54
1867	MIDI CC 8|55
1868	MIDI CC 8|56
1869	MIDI CC 8|57
1870	MIDI CC 8|58
1871	MIDI CC 8|59
1872	MIDI CC 8|60
1873	MIDI CC 8|61
1874	MIDI CC 8|62
1875	MIDI CC 8|63
1876	MIDI CC 8|64
1877	MIDI CC 8|65
1878	MIDI CC 8|66
1879	MIDI CC 8|67
1880	MIDI CC 8|68
1881	MIDI CC 8|69
1882	MIDI CC 8|70
1883	MIDI CC 8|71
1884	MIDI CC 8|72
1885	MIDI CC 8|73
1886	MIDI CC 8|74
1887	MIDI CC 8|75
1888	MIDI CC 8|76
1889	MIDI CC 8|77
1890	MIDI CC 8|78
1891	MIDI CC 8|79
1892	MIDI CC 8|80
1893	MIDI CC 8|81
1894	MIDI CC 8|82
1895	MIDI CC 8|83
1896	MIDI CC 8|84
1897	MIDI CC 8|85
1898	MIDI CC 8|86
1899	MIDI CC 8|87
1900	MIDI CC 8|88
1901	MIDI CC 8|89
1902	MIDI CC 8|90
1903	MIDI CC 8|91
1904	MIDI CC 8|92
1905	MIDI CC 8|93
1906	MIDI CC 8|94
1907	MIDI CC 8|95
1908	MIDI CC 8|96
1909	MIDI CC 8|97
1910	MIDI CC 8|98
1911	MIDI CC 8|99
1912	MIDI CC 8|100
1913	MIDI CC 8|101
1914	MIDI CC 8|102
1915	MIDI CC 8|103
1916	MIDI CC 8|104
1917	MIDI CC 8|105
1918	MIDI CC 8|106
1919	MIDI CC 8|107
1920	MIDI CC 8|108
1921	MIDI CC 8|109
1922	MIDI CC 8|110
1923	MIDI CC 8|111
1924	MIDI CC 8|112
1925	MIDI CC 8|113
1926	MIDI CC 8|114
1927	MIDI CC 8|115
1928	MIDI CC 8|116
1929	MIDI CC 8|117
1930	MIDI CC 8|118
1931	MIDI CC 8|119
1932	MIDI CC 8|120
1933	MIDI CC 8|121
1934	MIDI CC 8|122
1935	MIDI CC 8|123
1936	MIDI CC 8|124
1937	MIDI CC 8|125
1938	MIDI CC 8|126
1939	MIDI CC 8|127
1940	MIDI CC 8|128
1941	MIDI CC 8|129
1942	MIDI CC 9|0
1943	MIDI CC 9|1
1944	MIDI CC 9|2
1945	MIDI CC 9|3
1946	MIDI CC 9|4
1947	MIDI CC 9|5
1948	MIDI CC 9|6
1949	MIDI CC 9|7
1950	MIDI CC 9|8
1951	MIDI CC 9|9
1952	MIDI CC 9|10
1953	MIDI CC 9|11
1954	MIDI CC 9|12
1955	MIDI CC 9|13
1956	MIDI CC 9|14
1957	MIDI CC 9|15
1958	MIDI CC 9|16
1959	MIDI CC 9|17
1960	MIDI CC 9|18
1961	MIDI CC 9|19
1962	MIDI CC 9|20
1963	MIDI CC 9|21
1964	MIDI CC 9|22
1965	MIDI CC 9|23
1966	MIDI CC 9|24
1967	MIDI CC 9|25
1968	MIDI CC 9|26
1969	MIDI CC 9|27
1970	MIDI CC 9|28
1971	MIDI CC 9|29
1972	MIDI CC 9|30
1973	MIDI CC 9|31
1974	MIDI CC 9|32
1975	MIDI CC 9|33
1976	MIDI CC 9|34
1977	MIDI CC 9|35
1978	MIDI CC 9|36
1979	MIDI CC 9|37
1980	MIDI CC 9|38
1981	MIDI CC 9|39
1982	MIDI CC 9|40
1983	MIDI CC 9|41
1984	MIDI CC 9|42
1985	MIDI CC 9|43
1986	MIDI CC 9|44
1987	MIDI CC 9|45
1988	MIDI CC 9|46
1989	MIDI CC 9|47
1990	MIDI CC 9|48
1991	MIDI CC 9|49
1992	MIDI CC 9|50
1993	MIDI CC 9|51
1994	MIDI CC 9|52
1995	MIDI CC 9|53
1996	MIDI CC 9|54
1997	MIDI CC 9|55
1998	MIDI CC 9|56
1999	MIDI CC 9|57
2000	MIDI CC 9|58
2001	MIDI CC 9|59
2002	MIDI CC 9|60
2003	MIDI CC 9|61
2004	MIDI CC 9|62
2005	MIDI CC 9|63
2006	MIDI CC 9|64
2007	MIDI CC 9|65
2008	MIDI CC 9|66
2009	MIDI CC 9|67
2010	MIDI CC 9|68
2011	MIDI CC 9|69
2012	MIDI CC 9|70
2013	MIDI CC 9|71
2014	MIDI CC 9|72
2015	MIDI CC 9|73
2016	MIDI CC 9|74
2017	MIDI CC 9|75
2018	MIDI CC 9|76
2019	MIDI CC 9|77
2020	MIDI CC 9|78
2021	MIDI CC 9|79
2022	MIDI CC 9|80
2023	MIDI CC 9|81
2024	MIDI CC 9|82
2025	MIDI CC 9|83
2026	MIDI CC 9|84
2027	MIDI CC 9|85
2028	MIDI CC 9|86
2029	MIDI CC 9|87
2030	MIDI CC 9|88
2031	MIDI CC 9|89
2032	MIDI CC 9|90
2033	MIDI CC 9|91
2034	MIDI CC 9|92
2035	MIDI CC 9|93
2036	MIDI CC 9|94
2037	MIDI CC 9|95
2038	MIDI CC 9|96
2039	MIDI CC 9|97
2040	MIDI CC 9|98
2041	MIDI CC 9|99
2042	MIDI CC 9|100
2043	MIDI CC 9|101
2044	MIDI CC 9|102
2045	MIDI CC 9|103
2046	MIDI CC 9|104
